Date,Open,High,Low,Close,Volume,
1/19/2012,320.82,320.82,316.05,320.1,6305274,1204
1/20/2012,295.56,295.8,291.14,293.29,10576774,1203
1/23/2012,293.29,294.62,291.87,293.05,3413040,1202
1/24/2012,293.45,294.13,289.29,290.76,3056391,1201
1/25/2012,289.04,289.64,283.47,285.03,4988196,1200
1/26/2012,286.28,287.53,282.56,284.33,3228004,1199
1/27/2012,285.68,290.45,284.95,290.28,3618815,1198
1/30/2012,289.31,290.29,286.99,289.13,2330967,1197
1/31/2012,291.79,292.29,287.86,290.35,2142716,1196
2/1/2012,292.76,293.04,289.86,290.71,2320950,1195
2/2/2012,292.73,293.5,291.33,292.85,2414672,1194
2/3/2012,295.63,298.83,294.32,298.46,3169260,1193
2/6/2012,297.8,305.72,297.3,304.85,3679755,1192
2/7/2012,303.88,305,302.18,303.69,2092035,1191
2/8/2012,304.62,305.98,302.67,305.23,1836963,1190
2/9/2012,306.32,307.56,304.8,306.04,2265433,1189
2/10/2012,304.24,304.37,302.3,303.26,2325443,1188
2/13/2012,305.56,307.23,305.32,306.41,1816551,1187
2/14/2012,306.08,306.31,302.68,305.18,1803851,1186
2/15/2012,306.77,306.77,301.58,303.08,2426960,1185
2/16/2012,301.71,304.71,299.16,303.56,2530861,1184
2/17/2012,302.79,304.12,301.5,302.62,2449229,1183
2/21/2012,302.24,309.25,301.74,307.31,2481110,1182
2/22/2012,306.29,308.7,303.66,304.27,1967855,1181
2/23/2012,303.8,304.27,300.48,303.36,2055030,1180
2/24/2012,303.98,306.13,303.06,305.25,1937074,1179
2/27/2012,303.6,306.49,302.83,304.96,1814618,1178
2/28/2012,305.3,310.19,304.14,309.5,2847797,1177
2/29/2012,309.61,313.11,308.06,309.43,3136837,1176
3/1/2012,311.44,313.16,309.38,311.51,2238010,1175
3/2/2012,311.31,312.31,310.47,310.94,1573214,1174
3/5/2012,310.53,311.56,306,307.43,1593250,1173
3/6/2012,304.33,304.71,297.22,302.78,3175216,1172
3/7/2012,304.83,305.9,303.23,303.7,1264892,1171
3/8/2012,305.33,306.06,303.48,303.87,1345428,1170
3/9/2012,304.28,306.26,300.3,300.43,2671524,1169
3/12/2012,300.3,303.8,299.93,302.88,1669376,1168
3/13/2012,304.68,309.23,303.08,309.2,2247354,1167
3/14/2012,307.81,311.7,307.04,308.3,2936857,1166
3/15/2012,308.61,312.06,307.72,310.88,2435340,1165
3/16/2012,310.76,313.27,310.34,312.83,3050457,1164
3/19/2012,311.87,318.95,310.93,317.31,2172971,1163
3/20/2012,315.78,318.35,313.95,317.06,1540778,1162
3/21/2012,317.62,324.02,316.57,320.31,2469637,1161
3/22/2012,319.57,324.72,315.82,323.35,2410320,1160
3/23/2012,323.62,324.57,320.77,321.62,1940335,1159
3/26/2012,322.82,325.07,320.09,324.99,1821467,1158
3/27/2012,323.84,327.08,322.72,323.83,2008804,1157
3/28/2012,326.34,329.62,325.87,328.21,2538808,1156
3/29/2012,327.05,328.62,322.47,324.53,1924315,1155
3/30/2012,326.2,327.07,320.82,320.94,2312245,1154
4/2/2012,320.71,324.07,317.74,323.78,2284338,1153
4/3/2012,323.03,324.3,319.64,321.63,2044857,1152
4/4/2012,319.54,319.82,315.87,317.89,1628272,1151
4/5/2012,316.44,318.53,314.6,316.48,2319712,1150
4/9/2012,314.55,317.98,312.96,315.74,2183535,1149
4/10/2012,317.08,317.57,312.59,313.74,2485078,1148
4/11/2012,317.3,318.32,315.97,318.3,2200268,1147
4/12/2012,321.5,326.9,320.45,325.83,5756582,1146
4/13/2012,324.1,324.82,312.08,312.61,8163012,1145
4/16/2012,311.81,312.22,301.13,303.34,5693458,1144
4/17/2012,304.58,309.15,303.81,305.09,3024414,1143
4/18/2012,304.33,306.71,301.71,304.03,2670380,1142
4/19/2012,303.15,308.44,299.8,299.95,3295787,1141
4/20/2012,302.43,304.73,298.21,298.33,3058961,1140
4/23/2012,296.75,299.52,295.4,299.1,2197933,1139
4/24/2012,299.42,303.62,298.96,300.94,1933303,1138
4/25/2012,302.3,305.98,301.74,305.16,1821042,1137
4/26/2012,305.76,309.31,305.15,308.04,2093733,1136
4/27/2012,307.82,308.68,305.61,307.8,1636399,1135
4/30/2012,306.8,308.35,300.6,302.73,2407213,1134
5/1/2012,302.2,306.11,300.4,302.52,2002424,1133
5/2/2012,300.9,304.36,300.61,303.93,1611434,1132
5/3/2012,305.11,307.72,304.78,305.82,1868187,1131
5/4/2012,303.26,304.25,298.7,298.78,2207360,1130
5/7/2012,297.8,305.59,297.8,304.08,1994515,1129
5/8/2012,303.07,308.76,300.65,306.7,2678485,1128
5/9/2012,303.71,308.5,301.21,304.88,2329546,1127
5/10/2012,306.79,308.4,305.42,307.14,1535877,1126
5/11/2012,305.48,307.58,302.69,302.92,2099726,1125
5/14/2012,300.69,304.55,300.59,302.3,1824733,1124
5/15/2012,302.98,307.81,302.18,305.86,2102339,1123
5/16/2012,309.29,315.37,308.28,314.78,4837424,1122
5/17/2012,317.23,319.24,310.93,311.84,3354518,1121
5/18/2012,312.86,316.53,298.65,300.5,5976129,1120
5/21/2012,300.56,308.16,300.3,307.36,3075829,1119
5/22/2012,307.03,307.21,298.3,300.7,3052748,1118
5/23/2012,301.13,305.1,298.86,305.03,3178016,1117
5/24/2012,304.88,306.27,299.73,302.13,1892185,1116
5/25/2012,300.8,301.17,294.43,296.06,3582472,1115
5/29/2012,298.2,299.86,294.45,297.47,2606651,1114
5/30/2012,294.37,296.25,292.06,294.41,1906629,1113
5/31/2012,294.65,295.29,289.79,290.72,2969455,1112
6/1/2012,286.18,286.61,284.46,285.78,3058314,1111
6/4/2012,285.4,290.54,285.29,289.58,2433786,1110
6/5/2012,288.01,289.35,283.52,285.49,2340477,1109
6/6/2012,288.53,291.28,287.09,290.58,2096173,1108
6/7/2012,294.09,294.24,288.91,289.4,1759532,1107
6/8/2012,288.21,290.79,287.58,290.52,1410366,1106
6/11/2012,292.4,292.95,283.63,284.53,2662269,1105
6/12/2012,285.17,285.44,279.57,282.83,3224142,1104
6/13/2012,281.14,283.78,279.62,280.83,1954607,1103
6/14/2012,280.93,282.82,278.54,279.8,2345107,1102
6/15/2012,280.45,282.54,278.82,282.54,3002511,1101
6/18/2012,281.59,287.39,279.9,285.71,2497864,1100
6/19/2012,287.08,292.43,286.85,291.06,2076629,1099
6/20/2012,290.19,290.29,287.04,289.04,2346698,1098
6/21/2012,290.21,290.21,282.15,282.89,2011322,1097
6/22/2012,284.28,286.03,283.19,286.03,2229125,1096
6/25/2012,283.95,284.33,278.95,280.63,1582036,1095
6/26/2012,281.66,283.58,280.02,282.62,1351151,1094
6/27/2012,284.13,287.28,283.29,284.94,1692446,1093
6/28/2012,283.23,283.4,278.88,282.44,1922064,1092
6/29/2012,287.77,290.36,286.39,290.33,2522562,1091
7/2/2012,291.2,291.79,288.54,290.53,1655563,1090
7/3/2012,290.3,294.5,289.29,294.21,1190525,1089
7/5/2012,294.67,300.33,294.56,298.26,2345901,1088
7/6/2012,296.52,297.06,291.7,293.28,2162328,1087
7/9/2012,292.77,294.59,290.92,293.3,1715020,1086
7/10/2012,295.39,296.51,289.66,291.14,1923015,1085
7/11/2012,288.44,289.21,282.75,285.88,3500946,1084
7/12/2012,283.84,286.25,281.33,285.53,2310094,1083
7/13/2012,286.36,289.86,284.56,288.55,1976558,1082
7/16/2012,288.47,289.88,286.18,287.75,1462861,1081
7/17/2012,289.5,290.63,284.48,288.65,1681568,1080
7/18/2012,288.78,292.14,288.35,290.67,1550950,1079
7/19/2012,293.36,299.54,293.29,296.83,4674637,1078
7/20/2012,304.68,306.78,299.39,305.72,6463748,1077
7/23/2012,300.54,309.48,299.42,308.06,3561818,1076
7/24/2012,307.81,309.27,302.47,304.09,2012189,1075
7/25/2012,304.46,307,302.99,304.3,1822973,1074
7/26/2012,307.81,308.74,305.32,306.99,1687485,1073
7/27/2012,309.75,317.82,309.06,317.8,3550174,1072
7/30/2012,318.34,321.62,315.06,316.47,2186717,1071
7/31/2012,314.44,318.57,314.42,316.8,1865890,1070
8/1/2012,318.97,320.07,316.01,316.66,1844556,1069
8/2/2012,313.07,319.33,312.02,314.69,1977690,1068
8/3/2012,320.32,322.18,318.39,320.99,1897446,1067
8/6/2012,320.12,325.01,319.93,321.73,1782494,1066
8/7/2012,321.22,322.45,318.55,320.59,1982695,1065
8/8/2012,319.84,323.26,319.57,321.44,1322386,1064
8/9/2012,322.58,323.51,321.08,321.5,1070288,1063
8/10/2012,319.61,321.44,318.38,321.32,1434408,1062
8/13/2012,324.03,330.41,323.66,330.34,3268073,1061
8/14/2012,329.95,336.76,329.83,334.66,3662178,1060
8/15/2012,335.48,337.46,332.38,334.1,2411100,1059
8/16/2012,334.09,337.66,333.87,336.77,1717691,1058
8/17/2012,337.4,338.96,336.19,338.91,2177896,1057
8/20/2012,338.09,339.77,336.67,338.11,1758421,1056
8/21/2012,336.89,339.34,331.42,335.09,2222805,1055
8/22/2012,334.02,340.64,333.68,338.93,1909262,1054
8/23/2012,337.47,340.58,335.84,338.74,1784453,1053
8/24/2012,338.14,340.57,337.38,339.65,1429267,1052
8/27/2012,331.83,336.34,329.95,334.94,2614131,1051
8/28/2012,332.83,339.15,332.7,338.96,2058938,1050
8/29/2012,339.02,344.84,338.41,344.35,2991037,1049
8/30/2012,342.46,344.04,340.43,341.18,1627704,1048
8/31/2012,342.34,344.63,340.36,342.89,2127125,1047
9/4/2012,342.62,342.84,337.09,340.86,1889613,1046
9/5/2012,340.34,343.59,339.91,340.7,1708169,1045
9/6/2012,343.32,350.29,342.71,350.05,3044450,1044
9/7/2012,350.35,356.48,349.18,353.43,3236308,1043
9/10/2012,355.23,356.76,349.54,350.74,2560067,1042
9/11/2012,349.33,350.68,345.85,346.44,1874004,1041
9/12/2012,345.05,347.8,340.78,345.78,2642260,1040
9/13/2012,346.89,354.85,345.62,353.37,2659302,1039
9/14/2012,355.15,356.86,353.86,355.19,2618874,1038
9/17/2012,354.41,356.8,352.85,355.34,1508307,1037
9/18/2012,354.24,359.69,353.74,359.5,2067249,1036
9/19/2012,359.11,364.64,358.56,364.11,3098782,1035
9/20/2012,362.6,366.06,360.97,364.42,2907854,1034
9/21/2012,366.47,367.83,365.43,367.36,6360376,1033
9/24/2012,365.87,375.4,365.49,375.06,3565837,1032
9/25/2012,376.9,382.83,374.2,374.95,6061033,1031
9/26/2012,375.3,381,370.87,377.11,5674334,1030
9/27/2012,380.35,381.8,376.2,378.63,3932272,1029
9/28/2012,377.45,380.03,375.95,377.63,2784091,1028
10/1/2012,379.9,382.88,378.48,381.27,3168477,1027
10/2/2012,382.98,383.38,375.51,378.87,2790375,1026
10/3/2012,378.24,382.34,376.48,381.63,2208639,1025
10/4/2012,381.76,385.33,380.08,384.41,2454496,1024
10/5/2012,385.74,387.58,382.88,384.21,2737751,1023
10/8/2012,380.88,382.17,377.45,379.3,1958625,1022
10/9/2012,380.22,381.04,371.64,372.42,3003884,1021
10/10/2012,371.3,374.14,369.51,372.65,2041203,1020
10/11/2012,376.83,379.63,375.52,376.12,2383987,1019
10/12/2012,376.3,377.81,372.42,372.75,2406787,1018
10/15/2012,371.34,372.29,365.72,370.86,3020098,1017
10/16/2012,370.44,373.87,368.6,372.72,2058468,1016
10/17/2012,372.35,378.55,370.5,378.12,2292819,1015
10/18/2012,378.15,380.09,338.34,347.85,12442346,1014
10/19/2012,353.14,353.7,336.34,341.24,11483428,1013
10/22/2012,340.85,342.66,335.18,339.67,4057872,1012
10/23/2012,336.34,344.01,336.34,340.52,2916978,1011
10/24/2012,343.74,343.84,337.97,338.99,2496411,1010
10/25/2012,340.34,341.34,337.09,339.22,2403696,1009
10/26/2012,338.59,341.86,335.94,337.91,1950865,1008
10/31/2012,340.27,340.84,337.84,340.49,1537001,1007
11/1/2012,340.09,345.8,339.7,344.14,2050471,1006
11/2/2012,347.74,348.12,344.03,344.3,2324569,1005
11/5/2012,342.59,343.77,338.12,341.82,1635894,1004
11/6/2012,343.08,343.59,339.11,341.2,1582936,1003
11/7/2012,337.84,339.46,333.58,333.89,2232438,1002
11/8/2012,335.44,336.08,325.94,326.47,2598676,1001
11/9/2012,327.65,334.5,325.48,331.85,3114084,1000
11/12/2012,332.21,335.23,330.77,333.28,1405870,999
11/13/2012,331.83,334.13,329.44,329.86,1594639,998
11/14/2012,330.66,331.42,325.58,326.6,1668322,997
11/15/2012,325.32,330.33,322.27,323.95,1848939,996
11/16/2012,323.32,326.83,318.32,323.91,3438500,995
11/19/2012,328.18,334.79,328.09,334.44,2369716,994
11/20/2012,335.09,339.34,332.62,335.32,2089086,993
11/21/2012,334.83,335.23,330.53,333.27,2113011,992
11/23/2012,335.32,335.33,333.38,334.32,922477,991
11/26/2012,333.55,333.83,329.84,330.91,2205527,990
11/27/2012,330.42,337.84,329.33,335.69,2509598,989
11/28/2012,334.34,342.8,332.28,342.18,3041940,988
11/29/2012,344.23,347.3,341.34,346.29,2780544,987
11/30/2012,346,349.96,343.19,349.53,3164441,986
12/3/2012,351.47,353.3,347.4,347.97,2193948,985
12/4/2012,347.85,348.1,343.19,345.86,1991605,984
12/5/2012,346.42,347.6,341.51,344.25,1862735,983
12/6/2012,344.14,348.15,342.6,345.91,1462216,982
12/7/2012,347.85,348.79,341.55,342.45,1919476,981
12/10/2012,343.04,346.17,342.24,343.05,1366866,980
12/11/2012,345.34,351.31,344.2,348.79,2687956,979
12/12/2012,349.96,352.11,347.09,349.13,2426299,978
12/13/2012,358.32,358.6,350.12,351.7,3446306,977
12/14/2012,349.93,354.26,349.56,351.33,2130595,976
12/17/2012,353.1,369.51,352.36,360.75,3036763,975
12/18/2012,358.66,364.91,357.88,360.9,3005138,974
12/19/2012,360.72,361.86,358.7,360.42,1919799,973
12/20/2012,361.99,362.69,358.84,361.54,1657153,972
12/21/2012,357.34,359.77,355.62,358.17,3527849,971
12/24/2012,357.61,357.95,354.09,355.1,841931,970
12/26/2012,354.39,356.8,351.56,354.79,1182572,969
12/27/2012,353.92,354.77,349.65,353.5,1647392,968
12/28/2012,351.2,353.81,350.36,350.36,1403926,967
12/31/2012,350.35,355.64,348.35,354.04,1997733,966
1/2/2013,360.07,363.86,358.63,361.99,2542268,965
1/3/2013,362.83,366.33,360.72,362.2,2318140,964
1/4/2013,365.03,371.11,364.2,369.35,2763552,963
1/7/2013,368.09,370.06,365.66,367.74,1655967,962
1/8/2013,368.14,368.52,362.58,367.02,1676740,961
1/9/2013,366.5,369.54,364.66,369.43,2025751,960
1/10/2013,371.79,372.87,367.12,371.11,1835780,959
1/11/2013,371.37,371.58,368.52,370.36,1285125,958
1/14/2013,368.87,371.47,361.54,361.99,2864106,957
1/15/2013,360.02,367.87,356.41,362.83,3927990,956
1/16/2013,361.56,362.53,357.19,357.95,2024991,955
1/17/2013,359.21,360.18,355.87,356.02,2212357,954
1/18/2013,355.54,356.74,351.02,352.61,3226898,953
1/22/2013,352.68,353.02,348.11,351.79,3792336,952
1/23/2013,368.36,374.87,368.26,371.12,5911865,951
1/24/2013,370.99,378.79,370.62,377.29,3383596,950
1/25/2013,375.76,379.62,375.5,377.21,2225811,949
1/28/2013,376.26,378.18,374.32,375.74,1627833,948
1/29/2013,373.75,378.85,373.64,377.22,1747734,947
1/30/2013,377.25,380.86,376.83,377.29,1732972,946
1/31/2013,375.63,379.19,375.5,378.22,1634556,945
2/1/2013,379.5,388.7,379.4,388.2,3746165,944
2/4/2013,384.23,385.62,379.51,379.89,3041242,943
2/5/2013,380.95,385.94,380.11,383.25,1870716,942
2/6/2013,379.91,386.87,379.63,385.47,2079687,941
2/7/2013,385.23,389.79,383.13,387.36,2840506,940
2/8/2013,390.46,393.73,390.17,393.08,3024853,939
2/11/2013,389.59,391.89,387.26,391.6,2167656,938
2/12/2013,391.27,394.34,390.07,390.74,1858945,937
2/13/2013,390.46,393.07,390.37,391.82,1198170,936
2/14/2013,390.25,394.76,389.27,394.3,1735219,935
2/15/2013,394.09,397.03,393.93,396.84,2729917,934
2/19/2013,398.39,403.9,398.04,403.83,2932924,933
2/20/2013,403.05,404.89,396.29,396.63,2765029,932
2/21/2013,399.4,403.13,396.01,398.16,3511036,931
2/22/2013,400.03,401.03,397.3,400.25,2054050,930
2/25/2013,401.55,404.61,395.64,395.78,2307008,929
2/26/2013,397.9,398.37,392.59,395.46,2205059,928
2/27/2013,397.8,402.78,395.95,400.29,2028515,927
2/28/2013,400.95,403.9,400.92,401,2265874,926
3/1/2013,399.3,403.97,398.47,403.5,2175425,925
3/4/2013,403.05,411.83,402.9,411.16,2776185,924
3/5/2013,414.88,420.5,414.86,419.72,4045034,923
3/6/2013,420.93,422.42,414.82,416.11,2873998,922
3/7/2013,417.45,418.73,415.2,416.71,2054238,921
3/8/2013,417.67,417.88,412.94,416.18,2912283,920
3/11/2013,416.26,420.27,416.17,417.83,1595678,919
3/12/2013,415.77,416.36,412.25,414.22,2008979,918
3/13/2013,414.36,415.76,411.57,413.07,1641413,917
3/14/2013,413.91,413.91,409.1,411.18,1651111,916
3/15/2013,409.66,410.56,407.08,407.56,3099791,915
3/18/2013,402.9,406.79,401.14,404.3,1838552,914
3/19/2013,406.03,410.03,403.63,406.07,2098176,913
3/20/2013,408.82,409.16,406.13,407.76,1464122,912
3/21/2013,406.05,408.87,405.33,406.04,1477590,911
3/22/2013,407.78,408.03,405.22,405.56,1491678,910
3/25/2013,406.61,410.02,403.81,405.22,1712684,909
3/26/2013,407.16,407.41,404.3,406.62,1191912,908
3/27/2013,403.74,403.9,401.07,401.73,2163295,907
3/28/2013,402.4,403.09,397.05,397.49,2287712,906
4/1/2013,397.9,401.53,397.02,401,1807580,905
4/2/2013,402.67,407.82,402.4,406.93,2041713,904
4/3/2013,407.14,407.51,400.73,403.5,1738753,903
4/4/2013,402.53,403.28,396.05,397.93,2448102,902
4/5/2013,393.42,393.89,388.59,391.92,3433994,901
4/8/2013,389.76,390.16,384.58,387.81,2832718,900
4/9/2013,388.14,392.27,386.94,389.21,2157928,899
4/10/2013,391.85,396.57,388.39,395.49,1978862,898
4/11/2013,396.84,396.95,392.42,395.59,2028766,897
4/12/2013,396.39,396.45,391.86,395.42,1636829,896
4/15/2013,393.37,398.9,388.9,391.36,2454767,895
4/16/2013,393.69,398.4,392.35,397.08,1742374,894
4/17/2013,393.77,395.82,389.44,391.67,2037355,893
4/18/2013,393.07,393.29,381.01,383.34,3328777,892
4/19/2013,384.96,402.12,383.51,400.33,5804316,891
4/22/2013,400.7,402.38,387.89,400.46,2883407,890
4/23/2013,400.9,408.16,400.58,404.35,2299900,889
4/24/2013,404.46,409.41,404.4,407.13,1829151,888
4/25/2013,408.53,408.64,404.22,404.95,1992301,887
4/26/2013,404.2,404.27,398.69,401.11,2488237,886
4/29/2013,402.03,411.76,401.9,409.94,2301967,885
4/30/2013,409.91,414.23,409.25,412.7,2306836,884
5/1/2013,412.04,412.77,408.59,410.63,1455634,883
5/2/2013,410.46,417.69,409.93,415.22,2018546,882
5/3/2013,418.9,423.82,418.42,423.28,2512661,881
5/6/2013,424.55,431.36,424.55,431.21,2141834,880
5/7/2013,431.94,432.37,425.76,429.04,1967986,879
5/8/2013,428.93,437.38,426.88,437.25,2468403,878
5/9/2013,435.86,440.27,434.55,436.18,2200758,877
5/10/2013,438.09,440.71,436.52,440.56,1900717,876
5/13/2013,439.88,441.68,437.13,439.2,1448730,875
5/14/2013,439.19,444.79,439.01,443.99,1581296,874
5/15/2013,448.2,458.65,447.46,458.4,3995319,873
5/16/2013,459.96,460.45,451.46,452.39,3211738,872
5/17/2013,455.46,457.2,450.71,455.04,2792663,871
5/20/2013,452.95,460.76,452.95,454.72,2272942,870
5/21/2013,454.46,456.29,449.25,453.94,1983385,869
5/22/2013,451.73,455.11,443.88,445.15,2561294,868
5/23/2013,438.94,445.42,437.44,441.84,2279347,867
5/24/2013,438.07,439.85,435.94,437.1,2296760,866
5/28/2013,442.19,446.52,440.64,441.08,2257714,865
5/29/2013,438.29,439.43,432.58,434.59,2014246,864
5/30/2013,435.39,439.89,433.64,435.82,2120987,863
5/31/2013,434.49,438.94,434.19,436.04,1969857,862
6/3/2013,432.2,437.42,427.94,434.25,2476996,861
6/4/2013,434.36,435.73,427.46,429.98,1868745,860
6/5/2013,431.69,435.16,428.99,430.28,2107041,859
6/6/2013,432.58,433.6,424.03,432.75,2579605,858
6/7/2013,435.65,440.44,433.09,440.3,2675269,857
6/10/2013,441.49,445.95,440.49,445.56,2338184,856
6/11/2013,442.43,443.94,440.2,440.34,1752874,855
6/12/2013,443.17,443.44,435.26,436.43,2205049,854
6/13/2013,434.92,440.27,433.18,438.94,2071259,853
6/14/2013,440.49,442.79,437.5,437.96,2242338,852
6/17/2013,440.05,445.16,439.58,443.57,2147298,851
6/18/2013,444.77,450.95,444.62,450.76,2167878,850
6/19/2013,451.14,455.88,449.2,450.79,2917112,849
6/20/2013,447.44,450.95,442.1,442.81,3377578,848
6/21/2013,444.61,445.38,436.97,440.91,3982214,847
6/24/2013,436.38,438.6,432.06,435.33,3020242,846
6/25/2013,439.07,440.28,432.69,433.53,2553889,845
6/26/2013,437.31,439.44,435.72,437.26,1832735,844
6/27/2013,439.84,442.79,438.76,438.97,1926554,843
6/28/2013,437.89,441.36,437.53,440.62,2350049,842
7/1/2013,443.67,446.49,442.94,444.38,1726780,841
7/2/2013,445.55,445.95,439.07,441.6,1891812,840
7/3/2013,440.39,445.03,439.69,443.66,1048628,839
7/5/2013,445.45,448.15,444.11,447.19,1701830,838
7/8/2013,450.06,453.59,448.99,453,1970157,837
7/9/2013,455.96,456.93,449.44,453.07,1979338,836
7/10/2013,452.18,456.02,450.64,453.45,1715973,835
7/11/2013,456.96,460.87,454.71,460.58,2587845,834
7/12/2013,460.46,461.96,458.08,461.96,2568942,833
7/15/2013,462.61,464.46,458.64,462.81,1961361,832
7/16/2013,464.03,464.45,457.41,460.26,1983527,831
7/17/2013,460.96,463.89,458.61,459.73,1506168,830
7/18/2013,459.95,460.46,452.05,455.8,3634430,829
7/19/2013,443.75,451.93,438.24,448.75,7363398,828
7/22/2013,451.45,456.79,448.95,455.81,2904179,827
7/23/2013,455.81,456.96,450.23,452.35,2046745,826
7/24/2013,454.08,455.61,450.8,451.9,2080778,825
7/25/2013,447.38,448.87,443.48,444.29,3005227,824
7/26/2013,443.94,445.44,441.44,443.12,1778244,823
7/29/2013,442.89,447.86,440.89,441.58,1893042,822
7/30/2013,443.17,448.25,440.88,445.91,1756116,821
7/31/2013,446.94,448.7,443.53,444.32,2173446,820
8/1/2013,447.95,452.73,447.95,452.56,2138314,819
8/2/2013,452.17,453.95,450.86,453.74,1717765,818
8/5/2013,453.15,453.22,450.05,452.95,1309921,817
8/6/2013,452.8,455.31,448.31,448.73,1506475,816
8/7/2013,447.97,449.67,444.99,445.77,1380382,815
8/8/2013,448.19,448.37,443.09,446.78,1488045,814
8/9/2013,445.73,448.21,445.44,445.65,1323761,813
8/12/2013,443.89,443.94,441.27,443.2,1377354,812
8/13/2013,443.86,444.69,438.54,441.07,1420462,811
8/14/2013,439.62,440.56,434.01,435.34,2083229,810
8/15/2013,432.65,432.89,429.43,430.26,1870812,809
8/16/2013,431.07,431.65,428.7,428.88,1675387,808
8/19/2013,429.28,436.44,429.15,433.26,1811425,807
8/20/2013,434.61,436.49,432.2,433.14,1236259,806
8/21/2013,435.76,438.89,433.68,435.1,1761596,805
8/22/2013,436.79,437.81,435.56,437.29,870491,804
8/23/2013,439.35,439.44,435.31,435.54,1077093,803
8/26/2013,435.43,437.89,433.46,433.63,1056184,802
8/27/2013,430.24,432.3,424.37,425.5,1734031,801
8/28/2013,425.55,428.13,424.31,424.7,1330324,800
8/29/2013,424.96,430.62,424.72,428.14,1478494,799
8/30/2013,428.31,429.45,423.2,423.87,1861554,798
9/3/2013,427.61,433.53,427.4,430.62,2047736,797
9/4/2013,430.6,437.19,428.01,436.25,2041640,796
9/5/2013,437.19,440.38,436.24,440.22,1292601,795
9/6/2013,441.66,442.33,437.31,440.23,1561755,794
9/9/2013,442.31,445.32,441.65,444.47,1235064,793
9/10/2013,445.46,446.45,442.44,444.78,1287836,792
9/11/2013,444.71,448.93,443.48,448.54,1610146,791
9/12/2013,449.15,449.4,445.45,446.98,1095465,790
9/13/2013,447.7,448.29,442.86,444.98,1326886,789
9/16/2013,448.55,448.95,442.88,444.32,1341311,788
9/17/2013,444.15,444.64,440.94,443.5,1260257,787
9/18/2013,443.62,452.44,441.98,452.11,1937266,786
9/19/2013,453.45,453.45,448.15,449.64,1598201,785
9/20/2013,449.64,452.52,448.26,452.01,4348349,784
9/23/2013,448.52,451.25,443.04,443.69,1778378,783
9/24/2013,443.69,445.5,441.14,443.86,1486783,782
9/25/2013,443.72,443.72,438.24,439.05,1654113,781
9/26/2013,439.59,441.82,437.94,439.52,1260307,780
9/27/2013,437.85,439.2,436.09,438.63,1258822,779
9/30/2013,434.97,440.86,434.59,438.39,1723763,778
10/1/2013,440.56,444.28,440.46,443.95,1685208,777
10/2/2013,441.81,445.12,439.35,444.44,1496334,776
10/3/2013,444.44,447.5,436.49,438.48,2119212,775
10/4/2013,437.94,439.19,435.44,436.61,1358454,774
10/7/2013,434.16,437.43,432.49,433.3,1294017,773
10/8/2013,433.09,433.42,426.24,427.26,1945418,772
10/9/2013,428.57,431.76,421.91,428.36,2653118,771
10/10/2013,432.35,434.85,430.54,434.55,2258931,770
10/11/2013,433.45,437.18,433.08,436.43,1408912,769
10/14/2013,433.76,438.56,433.13,438.49,1243673,768
10/15/2013,438.32,443.26,437.44,441.45,1594777,767
10/16/2013,443.38,449.61,442.45,449.46,2011786,766
10/17/2013,446.94,448.9,443.31,444.84,4256622,765
10/18/2013,488.78,508.24,487.49,506.21,11584258,764
10/21/2013,506.24,510.01,500.27,502.15,3633166,763
10/22/2013,503,507.01,498.39,504,2211479,762
10/23/2013,501,517.89,500.82,516.22,2667586,761
10/24/2013,516.45,520.81,512.91,513.29,2093154,760
10/25/2013,514.92,514.92,505.88,508.11,2030838,759
10/28/2013,508.11,512.23,507,508.01,1166400,758
10/29/2013,510.06,518.99,507.26,518.64,1608296,757
10/30/2013,519.23,519.27,513.51,515.73,1327100,756
10/31/2013,514.98,521.28,512.5,515.81,1640035,755
11/1/2013,516.41,518.52,513.06,514.03,1283938,754
11/4/2013,516.27,516.7,511.53,513.57,1139185,753
11/5/2013,510.69,516.34,509.22,511.27,1181488,752
11/6/2013,513.31,514.01,508.19,511.89,914624,751
11/7/2013,511.82,512.48,504.32,504.48,1680071,750
11/8/2013,504.88,509.76,504.75,508.52,1294508,749
11/11/2013,505.26,508.47,504.5,505.8,1112778,748
11/12/2013,504.35,509.29,503,506.4,1218960,747
11/13/2013,503.88,516.94,503.75,516.75,1584004,746
11/14/2013,517.48,520.39,515.69,518.13,1168469,745
11/15/2013,517.95,519.52,515.67,517.3,1277772,744
11/18/2013,518.39,524.89,515.14,516.29,1760249,743
11/19/2013,516.38,517.89,512.04,513.12,1131619,742
11/20/2013,515.49,517.2,510.69,511.67,965535,741
11/21/2013,514.01,519.67,513.51,517.55,1092497,740
11/22/2013,517.23,518.6,515.13,516.46,1254310,739
11/25/2013,519.1,527.12,518.03,523.49,1613009,738
11/26/2013,524.82,531.28,521.99,529.73,2287182,737
11/27/2013,531.55,534.53,530.53,532.09,1123559,736
11/29/2013,531.61,533.84,530.25,530.32,1192773,735
12/2/2013,532.29,533.71,525.91,527.77,1375234,734
12/3/2013,526,532.25,525.03,527.16,1678054,733
12/4/2013,526.21,532.52,525.52,529.62,1192139,732
12/5/2013,529.13,530.36,526.07,529.2,1134919,731
12/6/2013,535.43,535.53,530.57,535.47,1431235,730
12/9/2013,535.58,541.7,534.54,539.61,1484103,729
